# spatial freqs [1/mm], spectrum [a.u.]
-2.150000000000000000e+02,7.440998255250887150e-02
-2.140000000000000000e+02,9.445310288455845138e-02
-2.130000000000000000e+02,8.122320469757181305e-02
-2.120000000000000000e+02,8.871756691738781619e-02
-2.110000000000000000e+02,5.370205875997396960e-02
-2.100000000000000000e+02,9.298675072577779199e-02
-2.090000000000000000e+02,6.630345613822985484e-02
-2.080000000000000000e+02,9.491809434756953712e-02
-2.070000000000000000e+02,6.736169678616545087e-02
-2.060000000000000000e+02,1.034010859045341180e-01
-2.050000000000000000e+02,8.549218344116014945e-02
-2.040000000000000000e+02,1.033776269332439268e-01
-2.030000000000000000e+02,7.646427784700265962e-02
-2.020000000000000000e+02,1.134428439073144751e-01
-2.010000000000000000e+02,8.347384998474152717e-02
-2.000000000000000000e+02,1.168373451616483150e-01
-1.990000000000000000e+02,8.855395017534543889e-02
-1.980000000000000000e+02,1.220444004673741922e-01
-1.970000000000000000e+02,8.833874392249436991e-02
-1.960000000000000000e+02,1.178350208733623672e-01
-1.950000000000000000e+02,9.847101536020456958e-02
-1.940000000000000000e+02,1.184134668734076190e-01
-1.930000000000000000e+02,1.001502151002175572e-01
-1.920000000000000000e+02,1.262352102990329794e-01
-1.910000000000000000e+02,9.856269548732049524e-02
-1.900000000000000000e+02,1.286878430655581662e-01
-1.890000000000000000e+02,9.075586269493826630e-02
-1.880000000000000000e+02,1.309091826863010843e-01
-1.870000000000000000e+02,1.032702057700330411e-01
-1.860000000000000000e+02,1.428425355334324021e-01
-1.850000000000000000e+02,9.714071275574177877e-02
-1.840000000000000000e+02,1.379190785604296476e-01
-1.830000000000000000e+02,1.008513339472731501e-01
-1.820000000000000000e+02,1.188916821658428519e-01
-1.810000000000000000e+02,1.103443963097515551e-01
-1.800000000000000000e+02,1.265621038129469134e-01
-1.790000000000000000e+02,9.793502746702503758e-02
-1.780000000000000000e+02,1.394766274312436993e-01
-1.770000000000000000e+02,1.189540542339858620e-01
-1.760000000000000000e+02,1.446735258096060739e-01
-1.750000000000000000e+02,9.557587121852859080e-02
-1.740000000000000000e+02,1.324498590193917691e-01
-1.730000000000000000e+02,1.037829727060165241e-01
-1.720000000000000000e+02,1.243661617338715497e-01
-1.710000000000000000e+02,1.106719153366725883e-01
-1.700000000000000000e+02,1.397228641442219699e-01
-1.690000000000000000e+02,8.963011972609968847e-02
-1.680000000000000000e+02,1.291641080841125777e-01
-1.670000000000000000e+02,1.174394536237332032e-01
-1.660000000000000000e+02,1.396289259859168075e-01
-1.650000000000000000e+02,1.035202514696551696e-01
-1.640000000000000000e+02,1.473511101239927679e-01
